Ticker,Price,EPS,Book Value,Dividend per Share,Net Income,Shareholder Equity,Current Liabilities,EBIT,Total Assets,Total Liabilities,Revenue,Operating Income,Free Cash Flow
ARVEE.NS,160.80999755859375,1.99,27.105,0.0,10518350.0,291140220.0,69422800.0,20171650.0,381985510.0,90845290.0,303422040.0,14853800.0,10777140.0
ARVIND.NS,304.8500061035156,14.02,144.608,3.75,3534900000.0,37861000000.0,35077400000.0,6581900000.0,80989500000.0,42276000000.0,80164100000.0,6374800000.0,2277600000.0
ARVINDFASN.NS,516.0999755859375,-1.71,71.823,1.6,-355700000.0,9571200000.0,18936600000.0,3809200000.0,38091800000.0,26446800000.0,46198400000.0,3462800000.0,4337000000.0
ARVSMART.NS,599.7000122070312,25.74,131.244,6.0,1104920000.0,5980069000.0,16205652000.0,1860431000.0,26708105000.0,18625717000.0,7067764000.0,1634092000.0,-994953000.0
ASAHIINDIA.NS,872.3499755859375,14.41,109.752,2.0,3712700000.0,26690000000.0,18662900000.0,6410700000.0,67898000000.0,41474300000.0,45517400000.0,5746100000.0,-5480100000.0
ASAHISONG.NS,300.8999938964844,15.04,216.229,0.5,197546000.0,2550437000.0,2265694000.0,414406000.0,5899609000.0,3074568000.0,5623584000.0,373971000.0,519346000.0
ASAL.NS,506.8500061035156,9.67,5.505,0.0,167789000.0,87355000.0,2299797000.0,311615000.0,2943042000.0,2855687000.0,7752832000.0,301067000.0,-232607000.0
ASALCBR.NS,1043.0,45.75,287.76,2.0,814164000.0,5202465000.0,1495562000.0,1147281000.0,7176502000.0,1974037000.0,10626308000.0,1109418000.0,-121263000.0
ASHAPURMIN.NS,521.9500122070312,36.43,130.388,0.0,2958126000.0,12420207000.0,17076127000.0,3668954000.0,39305511000.0,27080442000.0,27389341000.0,2920061000.0,-2123352000.0
ASHIANA.NS,305.1499938964844,3.69,80.041,2.5,182400000.0,7639200000.0,24019900000.0,286000000.0,34876400000.0,27237200000.0,5288000000.0,49600000.0,1938600000.0
ASHIMASYN.NS,25.63999938964844,-0.29,15.578,0.0,-190000000.0,2985600000.0,822500000.0,65300000.0,5022100000.0,2036500000.0,104800000.0,46100000.0,-201600000.0
ASHOKA.NS,181.07000732421875,62.73,139.498,0.0,16941026000.0,39152529000.0,144235488000.0,28000925000.0,207696234000.0,166105633000.0,100366278000.0,26303878000.0,15548306000.0
ASHOKAMET.NS,17.3799991607666,2.94,45.36,0.0,73392000.0,1114196000.0,152317000.0,95223000.0,1428581000.0,242270000.0,389626000.0,30943000.0,-79367000.0
ASHOKLEY.NS,133.27999877929688,5.36,20.827,3.13,31068000000.0,122320900000.0,265514600000.0,85265400000.0,817145300000.0,658696700000.0,483417600000.0,87730500000.0,-15196100000.0
ASIANENE.NS,347.95001220703125,10.54,89.23,0.0,421231000.0,3986720000.0,1789542000.0,600024000.0,5924567000.0,1936431000.0,4650381000.0,484014000.0,-520917000.0
ASIANHOTNR.NS,343.25,96.26,134.859,0.0,1872596000.0,2623400000.0,11106443000.0,3656598000.0,15444980000.0,12821580000.0,3181924000.0,619645000.0,4309077000.0
ASIANPAINT.NS,2579.39990234375,37.52,202.25,24.8,36672300000.0,193998100000.0,81412300000.0,53300900000.0,303713700000.0,103123200000.0,338151700000.0,49877100000.0,25938900000.0
ASIANTILES.NS,62.7400016784668,2.43,93.022,0.0,275405000.0,13678431000.0,6334627000.0,320648000.0,20978069000.0,7206393000.0,15543733000.0,212881000.0,-974365000.0
ASKAUTOLTD.NS,516.75,13.02,52.912,1.5,2476200000.0,10431200000.0,4896900000.0,3609300000.0,19238600000.0,8807400000.0,35342600000.0,3470500000.0,145300000.0
ASMS.NS,12.550000190734863,0.04,0.91,0.0,17463000.0,282497000.0,35105000.0,24048000.0,325550000.0,43053000.0,400360000.0,-3501000.0,-20173000.0
ASPINWALL.NS,272.5,18.58,246.384,6.5,145300000.0,1926300000.0,1126200000.0,201700000.0,3116400000.0,1190100000.0,3359600000.0,138000000.0,-427100000.0
ASTEC.NS,828.1500244140625,-64.84,119.699,0.0,-1347524000.0,2347452000.0,3657126000.0,-1047134000.0,8814238000.0,6464073000.0,3813035000.0,-1099212000.0,-302205000.0
ASTERDM.NS,618.4500122070312,6.37,68.978,5.0,53778300000.0,34280700000.0,8792100000.0,5948700000.0,66063800000.0,29549300000.0,41384600000.0,5156900000.0,683200000.0
ASTRAL.NS,1366.0999755859375,18.0,134.644,3.75,5238000000.0,36170000000.0,11433000000.0,7308000000.0,50560000000.0,13633000000.0,58194000000.0,7025000000.0,848000000.0
ASTRAMICRO.NS,1009.7999877929688,17.16,115.699,2.2,1535088000.0,10984727000.0,6444904000.0,2608618000.0,18512244000.0,7527501000.0,10511792000.0,2339753000.0,-1688124000.0
ASTRAZEN.NS,8451.5,73.21,308.14,32.0,1157400000.0,7703500000.0,7030000000.0,1578200000.0,15181200000.0,7477700000.0,17162900000.0,2139800000.0,636100000.0
ASTRON.NS,14.380000114440918,-12.2,19.75,0.0,-567101000.0,913203000.0,1076947000.0,-404815000.0,2170381000.0,1257178000.0,962278000.0,-409549000.0,39632000.0
ATALREAL.NS,19.670000076293945,0.53,6.062,0.0,35431000.0,672957000.0,199975000.0,70105000.0,896319000.0,223362000.0,957283000.0,68197000.0,-157414000.0
ATAM.NS,93.4800033569336,5.77,31.84,0.75,62989000.0,364700000.0,161716000.0,93951000.0,540132000.0,175432000.0,605001000.0,93145000.0,-77902000.0
ATGL.NS,628.75,1.56,38.253,0.25,6544100000.0,42070500000.0,15381900000.0,9616900000.0,76647100000.0,34576600000.0,49696900000.0,9344000000.0,229500000.0
ATHERENERG.NS,435.9500122070313,-23.12,18.929,0.0,-10597000000.0,5459000000.0,10764000000.0,-9737000000.0,19135000000.0,13676000000.0,17511000000.0,-8257000000.0,-3835000000.0
ATL.NS,28.14999961853028,1.22,10.423,0.0,304805000.0,2684060000.0,1735674000.0,809635000.0,9590672000.0,6813047000.0,7578139000.0,727575000.0,1013042000.0
ATLANTAA.NS,32.68000030517578,5.22,25.701,0.0,425717000.0,2103640000.0,2413841000.0,216264000.0,5722231000.0,3602051000.0,680991000.0,-98099000.0,522560000.0
ATLASCYCLE.NS,116.19000244140624,14.63,595.877,0.0,95126000.0,3875490000.0,643173000.0,96222000.0,4788241000.0,912751000.0,93369000.0,89744000.0,-8489000.0
ATUL.NS,6420.0,170.07,1901.568,25.0,4839300000.0,55985500000.0,8837800000.0,7160100000.0,70009900000.0,13386200000.0,55100100000.0,6024900000.0,6924900000.0
ATULAUTO.NS,453.25,7.18,130.746,0.0,216300000.0,4409600000.0,1506400000.0,368000000.0,6804500000.0,2338600000.0,7105500000.0,342800000.0,169400000.0
AURIONPRO.NS,1399.5999755859375,35.45,279.886,2.0,1861743000.0,15032576000.0,3760109000.0,2318526000.0,19498640000.0,4414844000.0,11729671000.0,2116861000.0,619056000.0
AUROPHARMA.NS,1089.699951171875,58.28,562.371,4.0,34858800000.0,326533200000.0,146823400000.0,55235300000.0,497849700000.0,171380400000.0,313781300000.0,49560200000.0,14050700000.0
AURUM.NS,177.44000244140625,-5.13,50.679,0.0,-333700000.0,2743500000.0,1785500000.0,-152400000.0,6745100000.0,3900400000.0,2638400000.0,-363800000.0,83000000.0
AUSOMENT.NS,111.44000244140624,20.49,104.966,1.0,195538000.0,1430564000.0,425693000.0,221397000.0,1857038000.0,426474000.0,23925335000.0,83347000.0,81449000.0
AUTOAXLES.NS,1720.9000244140625,104.07,649.764,30.5,1555350000.0,9819220000.0,3580070000.0,2131990000.0,13569920000.0,3750700000.0,20352580000.0,1866270000.0,1018350000.0
AUTOIND.NS,76.66000366210938,4.29,35.455,0.0,177900000.0,1530900000.0,4749100000.0,511800000.0,7576500000.0,6045600000.0,6585500000.0,506700000.0,-890000000.0
AVADHSUGAR.NS,442.4500122070313,35.37,550.055,10.0,879351000.0,11011223000.0,13765344000.0,2216919000.0,28798850000.0,17787627000.0,26277343000.0,2185436000.0,471821000.0
AVALON.NS,864.7999877929688,11.92,92.439,0.0,634390000.0,6115470000.0,3686430000.0,1034170000.0,10398760000.0,4283290000.0,10981280000.0,863110000.0,-211230000.0
AVANTEL.NS,132.9499969482422,1.99,9.694,0.2,564446000.0,2372462000.0,346016000.0,810806000.0,2900466000.0,528004000.0,2487056000.0,807060000.0,-284957000.0
AVANTIFEED.NS,654.5499877929688,42.48,205.582,9.0,5288240000.0,28009629000.0,4529307000.0,7389428000.0,36827021000.0,5078610000.0,55389942000.0,5782957000.0,4318305000.0
AVG.NS,232.1300048828125,15.0,173.615,1.2,213271000.0,2465901000.0,1431842000.0,550245000.0,4990370000.0,2523960000.0,5515177000.0,521828000.0,-7948000.0
AVL.NS,497.1499938964844,8.31,45.363,1.1,1054978000.0,5836508000.0,4586935000.0,1748211000.0,12234385000.0,6397877000.0,22597768000.0,1710586000.0,-779184000.0
AVONMORE.NS,18.520000457763672,1.08,15.382,0.0,290000000.0,3738500000.0,401100000.0,483400000.0,5797900000.0,965300000.0,1801700000.0,354200000.0,-75900000.0
AVROIND.NS,157.97000122070312,2.77,62.724,0.0,30422000.0,850245000.0,264921000.0,56131000.0,1174229000.0,323984000.0,783248000.0,11781000.0,-134913000.0
AVTNPL.NS,72.06999969482422,3.58,33.253,0.7,482270000.0,5063880000.0,2283967000.0,707889000.0,7470369000.0,2406489000.0,5560443000.0,608521000.0,-417451000.0
AWFIS.NS,580.4000244140625,10.64,64.598,0.0,678700000.0,4592190000.0,7267210000.0,2048430000.0,25069840000.0,20477650000.0,12075350000.0,1265300000.0,1631200000.0
AWHCL.NS,595.25,30.19,232.359,0.0,853591000.0,6592226000.0,3687223000.0,1741689000.0,16539511000.0,8347261000.0,9336102000.0,1365688000.0,-154843000.0
AWL.NS,259.54998779296875,8.87,72.755,0.0,12258100000.0,94238000000.0,117269600000.0,21616100000.0,224375100000.0,130135900000.0,635672500000.0,21617200000.0,11541500000.0
AXISCADES.NS,1187.4000244140625,18.33,152.794,0.0,749388000.0,6490571000.0,2903159000.0,1198127000.0,11271128000.0,4713234000.0,10307237000.0,1028460000.0,504471000.0
AXITA.NS,8.800000190734863,-0.07,1.576,0.13,7860000.0,626774000.0,133088000.0,20444000.0,770118000.0,145200000.0,6527158000.0,-54000.0,422317000.0
AYMSYNTEX.NS,195.16000366210932,1.06,105.805,0.0,116300000.0,5776400000.0,3870500000.0,621300000.0,10309300000.0,4532900000.0,14890000000.0,561200000.0,341500000.0
AZAD.NS,1613.5999755859375,16.39,228.933,0.0,873180000.0,13937900000.0,2301140000.0,1424150000.0,18606980000.0,4676720000.0,4573540000.0,1318240000.0,-2395850000.0
BAFNAPH.NS,109.13999938964844,1.76,35.579,0.0,41525000.0,848065000.0,518517000.0,68837000.0,1530791000.0,682726000.0,1458575000.0,62877000.0,2762000.0
BAGFILMS.NS,6.320000171661377,0.31,14.399,0.0,62087000.0,1572572000.0,1368239000.0,206142000.0,3979379000.0,1800941000.0,1359587000.0,166098000.0,18561000.0
BAIDFIN.NS,12.029999732971191,1.19,14.761,0.1,134459000.0,1790314000.0,60385000.0,191131000.0,4540461000.0,2750147000.0,819120000.0,191131000.0,2235000.0
BAJAJ-AUTO.NS,8795.5,271.4,1260.082,210.0,73247300000.0,351887400000.0,115838100000.0,106124300000.0,541986100000.0,190098600000.0,492669500000.0,100580500000.0,-22794100000.0
BAJAJCON.NS,228.92999267578125,9.2,54.57,0.0,1252625000.0,7478968000.0,1457524000.0,1533006000.0,9010664000.0,1531696000.0,9497469000.0,1172721000.0,593030000.0
BAJAJELEC.NS,595.75,9.19,149.565,3.0,1334246000.0,17251144000.0,22466032000.0,2349445000.0,42191550000.0,24940406000.0,48159133000.0,1758516000.0,2928562000.0
BAJAJHCARE.NS,449.3500061035156,15.11,147.634,1.0,394955000.0,4661644000.0,2969819000.0,739121000.0,8330462000.0,3668818000.0,5426024000.0,545077000.0,100821000.0
BAJAJHFL.NS,114.16000366210938,2.72,23.951,0.0,21629000000.0,199468000000.0,199108700000.0,27739000000.0,1028087500000.0,828619500000.0,91794600000.0,24880500000.0,-171158700000.0
BAJAJHIND.NS,21.540000915527344,-1.07,33.923,0.0,-235700000.0,42218100000.0,61884500000.0,922300000.0,152843700000.0,110531900000.0,55747600000.0,742000000.0,2597600000.0
BAJAJINDEF.NS,358.29998779296875,10.68,79.032,2.0,341603000.0,2529032000.0,328080000.0,423756000.0,3014018000.0,484986000.0,1774738000.0,256053000.0,-39706000.0
BAJEL.NS,214.0200042724609,1.1,57.635,0.0,154635000.0,6662734000.0,13737417000.0,614051000.0,20749004000.0,14086270000.0,25626110000.0,526954000.0,346481000.0
BALAJEE.NS,49.52000045776367,3.38,36.075,0.0,253714000.0,2930926000.0,2369841000.0,656492000.0,5907506000.0,2551634000.0,5794039000.0,498982000.0,-441875000.0
BALAJITELE.NS,93.62000274658205,7.95,59.742,0.0,870803000.0,6572754000.0,1449739000.0,-68231000.0,8012279000.0,1462792000.0,4530892000.0,-212595000.0,474983000.0
BALAMINES.NS,1544.199951171875,47.06,569.445,11.0,1575210000.0,18450581000.0,1296890000.0,2147075000.0,22520592000.0,2336864000.0,13858283000.0,1841708000.0,685598000.0
BALAXI.NS,47.63999938964844,4.54,41.976,0.0,250702000.0,2317363000.0,545321000.0,316042000.0,3103424000.0,786061000.0,2925612000.0,353206000.0,-567672000.0
BALKRISHNA.NS,19.950000762939453,-2.13,-52.397,0.0,81865000.0,-1689283000.0,602515000.0,-7880000.0,189153000.0,1878436000.0,23236000.0,-8760000.0,-41400000.0
BALKRISIND.NS,2425.60009765625,75.29,537.335,16.0,16549600000.0,103876000000.0,42266500000.0,22969300000.0,156346600000.0,52470600000.0,103572400000.0,17786900000.0,2811400000.0
BALMLAWRIE.NS,218.9199981689453,15.84,114.995,8.5,2659573000.0,19686646000.0,6965643000.0,3023331000.0,30398927000.0,10508043000.0,25156362000.0,2523067000.0,883006000.0
BALPHARMA.NS,91.08000183105467,4.53,39.087,1.2,72154000.0,774159000.0,2195003000.0,219919000.0,3356903000.0,2582859000.0,3030833000.0,197890000.0,15282000.0
BALRAMCHIN.NS,572.75,20.66,187.987,6.0,4369212000.0,37955045000.0,25565371000.0,6547614000.0,71290014000.0,33334969000.0,54153783000.0,5551858000.0,-4672503000.0
BALUFORGE.NS,602.0499877929688,19.99,96.437,0.15,2038554000.0,10532157000.0,1778598000.0,2648996000.0,12521902000.0,1989745000.0,9236174000.0,2477566000.0,-2681826000.0
BANARBEADS.NS,106.5999984741211,4.76,84.148,4.25,30881000.0,558422000.0,102800000.0,46775000.0,666316000.0,107894000.0,299308000.0,22694000.0,23267000.0
BANARISUG.NS,3753.10009765625,90.4,1418.604,12.5,1046681000.0,17788863000.0,3003259000.0,1772301000.0,22260107000.0,4471244000.0,17896235000.0,1517695000.0,3539050000.0
BANCOINDIA.NS,585.75,30.25,91.071,22.0,3918000000.0,13028400000.0,11176600000.0,5598400000.0,28463700000.0,15435300000.0,31872400000.0,5168200000.0,658500000.0
BANG.NS,51.13999938964844,-1.6,64.008,0.0,-21722000.0,871006000.0,771234000.0,-22932000.0,1706810000.0,835804000.0,1888313000.0,-44636000.0,-18746000.0
BANKA.NS,89.4000015258789,-8.21,29.259,0.0,-89087000.0,315134000.0,378943000.0,-53627000.0,821551000.0,505698000.0,541735000.0,-54037000.0,-36127000.0
BANSALWIRE.NS,374.9500122070313,9.74,81.241,0.0,1446180000.0,12690120000.0,6955150000.0,2480870000.0,21683600000.0,8993480000.0,35071680000.0,2387780000.0,-6134970000.0
BANSWRAS.NS,131.16000366210938,5.74,163.406,1.0,221559000.0,5593745000.0,4018689000.0,663478000.0,11966416000.0,6372671000.0,12673360000.0,557159000.0,-671473000.0
BARBEQUE.NS,264.8999938964844,-10.08,92.867,0.0,-277850000.0,3626820000.0,2684690000.0,506940000.0,13140530000.0,9431980000.0,12330490000.0,347880000.0,1102060000.0
BASF.NS,4526.39990234375,91.4,839.604,20.0,4790600000.0,36342800000.0,46264700000.0,6618900000.0,84624400000.0,48281600000.0,152463200000.0,6060500000.0,1706000000.0
BASML.NS,30.65999984741211,1.79,63.999,0.0,71909000.0,4149802000.0,4373721000.0,383904000.0,10054335000.0,5904533000.0,8718710000.0,393583000.0,-32356000.0
BATAINDIA.NS,1141.800048828125,16.24,122.539,19.0,3306560000.0,15749630000.0,9379530000.0,5548520000.0,38228440000.0,22478810000.0,34874930000.0,3887960000.0,6652230000.0
BAYERCROP.NS,5564.0,131.96,634.238,125.0,5680000000.0,28504000000.0,22237000000.0,7244000000.0,52459000000.0,23955000000.0,53141000000.0,6094000000.0,2211000000.0
BBL.NS,2824.800048828125,121.68,1717.373,35.0,1336500000.0,19411600000.0,5249800000.0,1915000000.0,26217600000.0,6806000000.0,19016900000.0,1480400000.0,1402300000.0
BBOX.NS,493.0,12.71,44.804,1.0,2047800000.0,7587400000.0,13616600000.0,3565800000.0,30721400000.0,23134000000.0,59669100000.0,4241600000.0,-1319900000.0
BBTC.NS,1862.199951171875,163.51,807.166,18.2,11226297000.0,56317483000.0,40492755000.0,32150807000.0,127234711000.0,49105808000.0,178866904000.0,28165342000.0,19455144000.0
BBTCL.NS,200.509994506836,-2.69,54.402,1.0,-55302000.0,1114268000.0,1746298000.0,98330000.0,4230187000.0,3125987000.0,4917592000.0,88611000.0,-160946000.0
BCG.NS,16.6299991607666,3.52,43.203,0.0,7100381000.0,86892532000.0,10972240000.0,10147155000.0,98001393000.0,11108861000.0,51466723000.0,10147308000.0,-2043525000.0
BCLIND.NS,41.65999984741211,3.49,27.046,0.26,949654000.0,8015870000.0,4253529000.0,1675483000.0,15546731000.0,7233094000.0,28151401000.0,1584952000.0,-705283000.0
BCONCEPTS.NS,306.6499938964844,5.74,64.03,0.0,65924000.0,708632000.0,1227564000.0,185793000.0,2458892000.0,1750260000.0,2726862000.0,177864000.0,-316610000.0
BDL.NS,1549.0999755859375,15.25,109.346,4.85,5496452000.0,40089508000.0,43601692000.0,7520717000.0,117424843000.0,77335335000.0,33230729000.0,4016700000.0,-1153522000.0
BEARDSELL.NS,29.989999771118164,2.49,20.449,0.1,98300000.0,811700000.0,838300000.0,163100000.0,1746700000.0,935000000.0,2683500000.0,150600000.0,95694000.0
BECTORFOOD.NS,1390.5999755859375,22.82,190.119,6.0,1432330000.0,11657800000.0,2694490000.0,2046510000.0,15658570000.0,4000770000.0,18738780000.0,1755810000.0,-972540000.0
BEDMUTHA.NS,139.0500030517578,3.56,44.945,0.0,248210000.0,1452838000.0,2786661000.0,606987000.0,6545911000.0,5093073000.0,10493343000.0,140378000.0,534921000.0
BEL.NS,380.0499877929688,7.54,27.326,2.4,53214400000.0,199738900000.0,197525400000.0,71086800000.0,408318600000.0,208390300000.0,237687500000.0,63663200000.0,-4246600000.0
BELLACASA.NS,411.5,13.02,113.03,2.0,157953000.0,1495198000.0,502870000.0,266235000.0,2129954000.0,634756000.0,3485476000.0,257180000.0,14101000.0
BELRISE.NS,154.47000122070312,2.9,41.425,0.55,3108790000.0,23399210000.0,20795550000.0,6545840000.0,60416510000.0,37017300000.0,73096670000.0,6031110000.0,1304460000.0
BEML.NS,4120.89990234375,71.66,693.353,35.5,2925200000.0,28873800000.0,18673900000.0,4580700000.0,58724400000.0,29855500000.0,40222200000.0,4343400000.0,-102600000.0
BEPL.NS,109.19000244140624,7.28,40.338,4.0,1793714000.0,9227755000.0,1117849000.0,2424025000.0,10557647000.0,1329892000.0,12217360000.0,2023371000.0,2085011000.0
BERGEPAINT.NS,547.0999755859375,9.81,52.784,3.8,11804000000.0,61541000000.0,23797100000.0,16317400000.0,91316400000.0,29649500000.0,114574800000.0,15366000000.0,8396100000.0
BESTAGRO.NS,391.1000061035156,28.98,320.487,3.0,698900000.0,7576100000.0,11369100000.0,1619500000.0,19495800000.0,11919700000.0,18143100000.0,1573700000.0,2074200000.0
BFINVEST.NS,462.3999938964844,20.73,1831.782,0.0,2222910000.0,68998900000.0,12300000.0,3023130000.0,75997900000.0,6999000000.0,349800000.0,305470000.0,212080000.0
BFUTILITIE.NS,735.25,39.36,14.697,0.0,1473620000.0,553610000.0,3728190000.0,5252330000.0,24273510000.0,18004420000.0,9687050000.0,5146630000.0,3400130000.0
BGRENERGY.NS,135.94000244140625,-134.75,-222.828,0.0,-9724000000.0,-16081400000.0,57588500000.0,-3735300000.0,47010800000.0,63408700000.0,4524800000.0,-5790500000.0,-18575100000.0
BHAGCHEM.NS,282.54998779296875,0.96,52.613,0.15,138573000.0,6822219000.0,1952553000.0,323627000.0,9331547000.0,2509328000.0,4404741000.0,230846000.0,-3050820000.0
BHAGERIA.NS,173.61000061035156,10.47,127.908,1.5,404044000.0,5582420000.0,1291345000.0,567349000.0,7327647000.0,1765604000.0,5921964000.0,518276000.0,250385000.0
BHAGYANGR.NS,94.0,6.22,64.778,0.0,140181000.0,2073849000.0,2196149000.0,356154000.0,5206458000.0,3132609000.0,16256051000.0,299613000.0,-1546091000.0
BHANDARI.NS,5.079999923706055,0.32,6.093,0.02,77132000.0,1531462000.0,924486000.0,215510000.0,2755705000.0,1224243000.0,2785545000.0,212834000.0,-272758000.0
BHARATFORG.NS,1188.5,21.68,193.549,8.5,9411530000.0,92533340000.0,87030090000.0,18503460000.0,200883210000.0,108677400000.0,145299050000.0,18637960000.0,3458840000.0
BHARATGEAR.NS,100.05999755859376,4.33,73.519,0.0,31881000.0,1128890000.0,1748868000.0,184554000.0,3644076000.0,2515186000.0,6330733000.0,16808000.0,350255000.0
BHARATRAS.NS,10864.0,330.42,2719.438,1.5,1409200000.0,11299992000.0,2608759000.0,1897300000.0,14081443000.0,2781451000.0,11730000000.0,1478900000.0,1363271000.0
BHARATSE.NS,134.36000061035156,5.62,30.98,1.1,327003000.0,1945527000.0,3285762000.0,526851000.0,6477038000.0,4531511000.0,12857237000.0,498642000.0,262936000.0
BHARATWIRE.NS,182.66000366210932,10.23,107.725,0.0,724401000.0,7365770000.0,907615000.0,1111522000.0,9557799000.0,2192029000.0,6193162000.0,1103594000.0,94672000.0
BHARTIARTL.NS,1909.699951171875,59.04,196.589,16.0,335561000000.0,1136719000000.0,1804402000000.0,560126000000.0,5143604000000.0,3608927000000.0,1729852000000.0,483366000000.0,586523000000.0
BHARTIHEXA.NS,1767.800048828125,27.51,126.468,10.0,14936000000.0,59321000000.0,68413000000.0,24126000000.0,192510000000.0,133189000000.0,85479000000.0,21539000000.0,30905000000.0
